Id,Consent,Name
7e847308-e030-4183-9899-5235d7270f58,Admin,Chat.UpdatePolicyViolation.All
a3410be2-8e48-4f32-8454-c29a7465209d,Admin,ChatMember.Read.All
93e7c9e4-54c5-4a41-b796-f2a5adaacda7,Admin,ChatMember.Read.WhereInstalled
57257249-34ce-4810-a8a2-a03adf0c5693,Admin,ChatMember.ReadWrite.All
e32c2cd9-0124-4e44-88fc-772cd98afbdb,Admin,ChatMember.ReadWrite.WhereInstalled
b9bb2381-47a4-46cd-aafb-00cb12f68504,Admin,ChatMessage.Read.All
64a59178-dad3-4673-89db-84fdcd622fec,Admin,CloudApp-Discovery.Read.All
a9e09520-8ed4-4cde-838e-4fdea192c227,Admin,CloudPC.Read.All
3b4349e1-8cf5-45a3-95b7-69d1751d3e6a,Admin,CloudPC.ReadWrite.All
407f0cce-3212-441f-9f55-3bc91342cf86,Admin,Community.Read.All
35d59e32-eab5-4553-9345-abb62b4c703c,Admin,Community.ReadWrite.All
1260ad83-98fb-4785-abbb-d6cc1806fd41,Admin,ConsentRequest.Read.All
9f1b81a7-0223-4428-bfa4-0bcb5535f27d,Admin,ConsentRequest.ReadWrite.All
089fe4d0-434a-44c5-8827-41ba8a0b17f5,Admin,Contacts.Read
6918b873-d17a-4dc1-b314-35f528134491,Admin,Contacts.ReadWrite
cac88765-0581-4025-9725-5ebc13f729ee,Admin,CrossTenantInformation.ReadBasic.All
8b919d44-6192-4f3d-8a3b-f86f8069ae3c,Admin,CrossTenantUserProfileSharing.Read.All
306785c5-c09b-4ba0-a4ee-023f3da165cb,Admin,CrossTenantUserProfileSharing.ReadWrite.All
88bb2658-5d9e-454f-aacd-a3933e079526,Admin,CustomAuthenticationExtension.Read.All
c2667967-7050-4e7e-b059-4cbbb3811d03,Admin,CustomAuthenticationExtension.ReadWrite.All
214e810f-fda8-4fd7-a475-29461495eb00,Admin,CustomAuthenticationExtension.Receive.Payload
673a007a-9e0f-4c97-b066-3c0164486909,Admin,CustomDetection.Read.All
e0fd9c8d-a12e-4cc9-9827-20c8c3cd6fb8,Admin,CustomDetection.ReadWrite.All
3b37c5a4-1226-493d-bec3-5d6c6b866f3f,Admin,CustomSecAttributeAssignment.Read.All
de89b5e4-5b8f-48eb-8925-29c2b33bd8bd,Admin,CustomSecAttributeAssignment.ReadWrite.All
2a4f026d-e829-4e84-bdbf-d981a2703059,Admin,CustomSecAttributeAuditLogs.Read.All
b185aa14-d8d2-42c1-a685-0f5596613624,Admin,CustomSecAttributeDefinition.Read.All
12338004-21f4-4896-bf5e-b75dfaf1016d,Admin,CustomSecAttributeDefinition.ReadWrite.All
